"EDULIT_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"LR_AG65T99_GPI","Elderly literacy rate, population 65+ years, gender parity index (GPI)","40619","Asia (Eastern and South-eastern)","2016","2016",0.85612,,
"LR_AG65T99_GPI","Elderly literacy rate, population 65+ years, gender parity index (GPI)","40613","Asia (South-eastern)","2012","2012",0.79452,,
"LR_AG65T99_GPI","Elderly literacy rate, population 65+ years, gender parity index (GPI)","40613","Asia (South-eastern)","2013","2013",0.77973,,
"LR_AG65T99_GPI","Elderly literacy rate, population 65+ years, gender parity index (GPI)","40613","Asia (South-eastern)","2014","2014",0.85766,,
"LR_AG65T99_GPI","Elderly literacy rate, population 65+ years, gender parity index (GPI)","40613","Asia (South-eastern)","2015","2015",0.80108,,
"LR_AG65T99_GPI","Elderly literacy rate, population 65+ years, gender parity index (GPI)","40613","Asia (South-eastern)","2016","2016",0.80974,,
"LR_AG65T99_GPI","Elderly literacy rate, population 65+ years, gender parity index (GPI)","40630","Latin America and the Caribbean","2012","2012",0.94226,,
"LR_AG65T99_GPI","Elderly literacy rate, population 65+ years, gender parity index (GPI)","40630","Latin America and the Caribbean","2013","2013",0.94537,,
"LR_AG65T99_GPI","Elderly literacy rate, population 65+ years, gender parity index (GPI)","40630","Latin America and the Caribbean","2014","2014",0.94633,,
"LR_AG65T99_GPI","Elderly literacy rate, population 65+ years, gender parity index (GPI)","40630","Latin America and the Caribbean","2015","2015",0.94413,,
"LR_AG65T99_GPI","Elderly literacy rate, population 65+ years, gender parity index (GPI)","40630","Latin America and the Caribbean","2016","2016",0.94556,,
"LR_AG65T99_GPI","Elderly literacy rate, population 65+ years, gender parity index (GPI)","40620","Europe","2012","2012",0.98709,"‡","UIS Estimation"
"LR_AG65T99_GPI","Elderly literacy rate, population 65+ years, gender parity index (GPI)","40620","Europe","2013","2013",0.98719,"‡","UIS Estimation"
"LR_AG65T99_GPI","Elderly literacy rate, population 65+ years, gender parity index (GPI)","40620","Europe","2014","2014",0.98785,,
"LR_AG65T99_GPI","Elderly literacy rate, population 65+ years, gender parity index (GPI)","40620","Europe","2015","2015",0.9884,"‡","UIS Estimation"
"LR_AG65T99_GPI","Elderly literacy rate, population 65+ years, gender parity index (GPI)","40620","Europe","2016","2016",0.98953,"‡","UIS Estimation"
"LR_AG65T99_GPI","Elderly literacy rate, population 65+ years, gender parity index (GPI)","40550","Small Island Developing States","2012","2012",0.90953,,
"LR_AG65T99_GPI","Elderly literacy rate, population 65+ years, gender parity index (GPI)","40550","Small Island Developing States","2013","2013",0.90933,,
"LR_AG65T99_GPI","Elderly literacy rate, population 65+ years, gender parity index (GPI)","40550","Small Island Developing States","2014","2014",0.91117,,
"LR_AG65T99_GPI","Elderly literacy rate, population 65+ years, gender parity index (GPI)","40550","Small Island Developing States","2015","2015",0.91244,,
"LR_AG65T99_GPI","Elderly literacy rate, population 65+ years, gender parity index (GPI)","40550","Small Island Developing States","2016","2016",0.91154,,
"LR_AG25T64","Literacy rate, population 25-64 years, both sexes (%)","40330","Landlocked Developing Countries","2012","2012",61.56544,,
"LR_AG25T64","Literacy rate, population 25-64 years, both sexes (%)","40330","Landlocked Developing Countries","2013","2013",61.6905,,
"LR_AG25T64","Literacy rate, population 25-64 years, both sexes (%)","40330","Landlocked Developing Countries","2014","2014",62.1547,,
"LR_AG25T64","Literacy rate, population 25-64 years, both sexes (%)","40330","Landlocked Developing Countries","2015","2015",62.54098,,
"LR_AG25T64","Literacy rate, population 25-64 years, both sexes (%)","40330","Landlocked Developing Countries","2016","2016",63.11764,,
"LR_AG25T64","Literacy rate, population 25-64 years, both sexes (%)","40334","Least Developed Countries","2012","2012",55.84159,,
"LR_AG25T64","Literacy rate, population 25-64 years, both sexes (%)","40334","Least Developed Countries","2013","2013",56.21955,,
"LR_AG25T64","Literacy rate, population 25-64 years, both sexes (%)","40334","Least Developed Countries","2014","2014",57.03634,,
"LR_AG25T64","Literacy rate, population 25-64 years, both sexes (%)","40334","Least Developed Countries","2015","2015",57.69564,,
"LR_AG25T64","Literacy rate, population 25-64 years, both sexes (%)","40334","Least Developed Countries","2016","2016",58.38407,,
"LR_AG25T64","Literacy rate, population 25-64 years, both sexes (%)","40344","Small Island Developing States","2012","2012",83.11068,,
"LR_AG25T64","Literacy rate, population 25-64 years, both sexes (%)","40344","Small Island Developing States","2013","2013",83.34045,,
"LR_AG25T64","Literacy rate, population 25-64 years, both sexes (%)","40344","Small Island Developing States","2014","2014",83.65932,,
"LR_AG25T64","Literacy rate, population 25-64 years, both sexes (%)","40344","Small Island Developing States","2015","2015",84.00148,,
"LR_AG25T64","Literacy rate, population 25-64 years, both sexes (%)","40344","Small Island Developing States","2016","2016",84.14056,,
"LR_AG25T64","Literacy rate, population 25-64 years, both sexes (%)","40675","World","2012","2012",85.09422,,
"LR_AG25T64","Literacy rate, population 25-64 years, both sexes (%)","40675","World","2013","2013",85.24644,,
"LR_AG25T64","Literacy rate, population 25-64 years, both sexes (%)","40675","World","2014","2014",85.59786,,
"LR_AG25T64","Literacy rate, population 25-64 years, both sexes (%)","40675","World","2015","2015",85.86831,,
"LR_AG25T64","Literacy rate, population 25-64 years, both sexes (%)","40675","World","2016","2016",86.10489,,
"LR_AG25T64","Literacy rate, population 25-64 years, both sexes (%)","40617","Western Asia and Northern Africa","2012","2012",78.05369,,
"LR_AG25T64","Literacy rate, population 25-64 years, both sexes (%)","40617","Western Asia and Northern Africa","2013","2013",78.47175,,
"LR_AG25T64","Literacy rate, population 25-64 years, both sexes (%)","40617","Western Asia and Northern Africa","2014","2014",79.09487,,
"LR_AG25T64","Literacy rate, population 25-64 years, both sexes (%)","40617","Western Asia and Northern Africa","2015","2015",79.5715,,
"LR_AG25T64","Literacy rate, population 25-64 years, both sexes (%)","40617","Western Asia and Northern Africa","2016","2016",80.03682,,
"LR_AG25T64","Literacy rate, population 25-64 years, both sexes (%)","40603","Africa (Northern)","2012","2012",68.50624,,
"LR_AG25T64","Literacy rate, population 25-64 years, both sexes (%)","40603","Africa (Northern)","2013","2013",69.5707,,
"LR_AG25T64","Literacy rate, population 25-64 years, both sexes (%)","40603","Africa (Northern)","2014","2014",70.40427,,
"LR_AG25T64","Literacy rate, population 25-64 years, both sexes (%)","40603","Africa (Northern)","2015","2015",71.29624,,
"LR_AG25T64","Literacy rate, population 25-64 years, both sexes (%)","40603","Africa (Northern)","2016","2016",72.30993,,
"LR_AG25T64","Literacy rate, population 25-64 years, both sexes (%)","40619","Asia (Eastern and South-eastern)","2012","2012",96.4214,,
"LR_AG25T64","Literacy rate, population 25-64 years, both sexes (%)","40619","Asia (Eastern and South-eastern)","2013","2013",96.53633,,
"LR_AG25T64","Literacy rate, population 25-64 years, both sexes (%)","40619","Asia (Eastern and South-eastern)","2014","2014",96.8465,,
"LR_AG25T64","Literacy rate, population 25-64 years, both sexes (%)","40619","Asia (Eastern and South-eastern)","2015","2015",97.00805,,
"LR_AG25T64","Literacy rate, population 25-64 years, both sexes (%)","40619","Asia (Eastern and South-eastern)","2016","2016",97.12138,,
"LR_AG25T64","Literacy rate, population 25-64 years, both sexes (%)","40611","Asia (Eastern)","2012","2012",97.74984,,
"LR_AG25T64","Literacy rate, population 25-64 years, both sexes (%)","40611","Asia (Eastern)","2013","2013",97.90576,,
"LR_AG25T64","Literacy rate, population 25-64 years, both sexes (%)","40611","Asia (Eastern)","2014","2014",98.05497,,
"LR_AG25T64","Literacy rate, population 25-64 years, both sexes (%)","40611","Asia (Eastern)","2015","2015",98.19761,,
"LR_AG25T64","Literacy rate, population 25-64 years, both sexes (%)","40611","Asia (Eastern)","2016","2016",98.33544,,
"LR_AG25T64","Literacy rate, population 25-64 years, both sexes (%)","40613","Asia (South-eastern)","2012","2012",92.25648,,
"LR_AG25T64","Literacy rate, population 25-64 years, both sexes (%)","40613","Asia (South-eastern)","2013","2013",92.25407,,
"LR_AG25T64","Literacy rate, population 25-64 years, both sexes (%)","40613","Asia (South-eastern)","2014","2014",93.08247,,
"LR_AG25T64","Literacy rate, population 25-64 years, both sexes (%)","40613","Asia (South-eastern)","2015","2015",93.32684,,
"LR_AG25T64","Literacy rate, population 25-64 years, both sexes (%)","40613","Asia (South-eastern)","2016","2016",93.39431,,
"LR_AG25T64","Literacy rate, population 25-64 years, both sexes (%)","40550","Small Island Developing States","2012","2012",82.47399,,
"LR_AG25T64","Literacy rate, population 25-64 years, both sexes (%)","40550","Small Island Developing States","2013","2013",82.71274,,
"LR_AG25T64","Literacy rate, population 25-64 years, both sexes (%)","40550","Small Island Developing States","2014","2014",83.04505,,
"LR_AG25T64","Literacy rate, population 25-64 years, both sexes (%)","40550","Small Island Developing States","2015","2015",83.40068,,
"LR_AG25T64","Literacy rate, population 25-64 years, both sexes (%)","40550","Small Island Developing States","2016","2016",83.53925,,
"LR_AG25T64_F","Literacy rate, population 25-64 years, female (%)","40330","Landlocked Developing Countries","2012","2012",54.42281,,
"LR_AG25T64_F","Literacy rate, population 25-64 years, female (%)","40330","Landlocked Developing Countries","2013","2013",54.48572,,
"LR_AG25T64_F","Literacy rate, population 25-64 years, female (%)","40330","Landlocked Developing Countries","2014","2014",55.12619,,
"LR_AG25T64_F","Literacy rate, population 25-64 years, female (%)","40330","Landlocked Developing Countries","2015","2015",55.71677,,
"LR_AG25T64_F","Literacy rate, population 25-64 years, female (%)","40330","Landlocked Developing Countries","2016","2016",56.48802,,
"LR_AG25T64_F","Literacy rate, population 25-64 years, female (%)","40606","Africa (Sub-Saharan) ","2012","2012",49.11215,,
"LR_AG25T64_F","Literacy rate, population 25-64 years, female (%)","40606","Africa (Sub-Saharan) ","2013","2013",49.45866,,
"LR_AG25T64_F","Literacy rate, population 25-64 years, female (%)","40606","Africa (Sub-Saharan) ","2014","2014",50.51787,,
"LR_AG25T64_F","Literacy rate, population 25-64 years, female (%)","40606","Africa (Sub-Saharan) ","2015","2015",51.2976,,
"LR_AG25T64_F","Literacy rate, population 25-64 years, female (%)","40606","Africa (Sub-Saharan) ","2016","2016",52.20749,,
"LR_AG25T64_F","Literacy rate, population 25-64 years, female (%)","40617","Western Asia and Northern Africa","2012","2012",70.07311,,
"LR_AG25T64_F","Literacy rate, population 25-64 years, female (%)","40617","Western Asia and Northern Africa","2013","2013",70.9061,,
"LR_AG25T64_F","Literacy rate, population 25-64 years, female (%)","40617","Western Asia and Northern Africa","2014","2014",71.73811,,
"LR_AG25T64_F","Literacy rate, population 25-64 years, female (%)","40617","Western Asia and Northern Africa","2015","2015",72.35591,,
"LR_AG25T64_F","Literacy rate, population 25-64 years, female (%)","40617","Western Asia and Northern Africa","2016","2016",73.06583,,
"LR_AG25T64_F","Literacy rate, population 25-64 years, female (%)","40603","Africa (Northern)","2012","2012",58.11516,,
"LR_AG25T64_F","Literacy rate, population 25-64 years, female (%)","40603","Africa (Northern)","2013","2013",59.71122,,
"LR_AG25T64_F","Literacy rate, population 25-64 years, female (%)","40603","Africa (Northern)","2014","2014",61.00048,,
"LR_AG25T64_F","Literacy rate, population 25-64 years, female (%)","40603","Africa (Northern)","2015","2015",62.1776,,
"LR_AG25T64_F","Literacy rate, population 25-64 years, female (%)","40603","Africa (Northern)","2016","2016",63.51388,,
"LR_AG25T64_F","Literacy rate, population 25-64 years, female (%)","40614","Asia (Western)","2012","2012",80.85201,,
"LR_AG25T64_F","Literacy rate, population 25-64 years, female (%)","40614","Asia (Western)","2013","2013",80.98112,,
"LR_AG25T64_F","Literacy rate, population 25-64 years, female (%)","40614","Asia (Western)","2014","2014",81.39374,,
"LR_AG25T64_F","Literacy rate, population 25-64 years, female (%)","40614","Asia (Western)","2015","2015",81.51042,,
"LR_AG25T64_F","Literacy rate, population 25-64 years, female (%)","40614","Asia (Western)","2016","2016",81.64574,,
"LR_AG25T64_F","Literacy rate, population 25-64 years, female (%)","40618","Asia (Central and Southern)","2012","2012",56.0058,,
"LR_AG25T64_F","Literacy rate, population 25-64 years, female (%)","40618","Asia (Central and Southern)","2013","2013",56.93678,,
"LR_AG25T64_F","Literacy rate, population 25-64 years, female (%)","40618","Asia (Central and Southern)","2014","2014",58.04686,,
"LR_AG25T64_F","Literacy rate, population 25-64 years, female (%)","40618","Asia (Central and Southern)","2015","2015",59.25162,,
"LR_AG25T64_F","Literacy rate, population 25-64 years, female (%)","40618","Asia (Central and Southern)","2016","2016",60.35565,,
"LR_AG25T64_F","Literacy rate, population 25-64 years, female (%)","40611","Asia (Eastern)","2012","2012",96.63248,,
"LR_AG25T64_F","Literacy rate, population 25-64 years, female (%)","40611","Asia (Eastern)","2013","2013",96.87121,,
"LR_AG25T64_F","Literacy rate, population 25-64 years, female (%)","40611","Asia (Eastern)","2014","2014",97.10038,,
"LR_AG25T64_F","Literacy rate, population 25-64 years, female (%)","40611","Asia (Eastern)","2015","2015",97.32014,,
"LR_AG25T64_F","Literacy rate, population 25-64 years, female (%)","40611","Asia (Eastern)","2016","2016",97.53415,,
"LR_AG25T64_M","Literacy rate, population 25-64 years, male (%)","40334","Least Developed Countries","2012","2012",65.62878,,
"LR_AG25T64_M","Literacy rate, population 25-64 years, male (%)","40334","Least Developed Countries","2013","2013",65.77422,,
"LR_AG25T64_M","Literacy rate, population 25-64 years, male (%)","40334","Least Developed Countries","2014","2014",66.50275,,
"LR_AG25T64_M","Literacy rate, population 25-64 years, male (%)","40334","Least Developed Countries","2015","2015",66.91493,,
"LR_AG25T64_M","Literacy rate, population 25-64 years, male (%)","40334","Least Developed Countries","2016","2016",67.24064,,
"LR_AG25T64_M","Literacy rate, population 25-64 years, male (%)","40675","World","2012","2012",89.23651,,
